source_keyword,note_id,type,title,desc,time,last_update_time,time_readable,last_update_time_readable,user_id,nickname,liked_count,collected_count,comment_count,share_count,ip_location,tag_list,crawl_date,note_url
手机沉迷,6721b28a000000001a01e65f,normal,ADHD还是玩手机玩的,"好像很难区分自己究竟是玩手机玩的还是真的患有adhd……
熬夜、拖延、白日梦、自言自语、讨厌午睡、容易丢东西，这其实是非常普遍的现象吧，年轻人里十个有八个都会说自己爱熬夜又拖延；
运动能力差、协调能力差，虽然和adhd相关，但是其他诱因也可能导致这样的症状；
身边有一个十五六岁就确诊adhd并且在吃药的朋友，虽然和她在很多情况下有共鸣，但是和她比起来我的症状轻很多，也没有她那么典型。
青衫的量表做过好几次，每次得分都不低，但是我感觉自测量表并不一定精准。我认为自己这一症状严重，但我所认为的""严重""和专业人士认为的""严重""真的是一码事吗？而且心中有所偏向的话，量表很容易控分。
虽然在adhd的概念没有在互联网上传开的时候刷到科普就对自己有所怀疑，但确实是在这个概念大规模传播甚至被娱乐化的时候才开始认真自测的
其实一直以来成绩都还不错，但也有可能是智商代偿了。。。。但正因为成绩还不错，所以也许对自身的要求比较高，因而放大、夸张化自己拖延等缺点，也许我真的是玩手机玩的吧
	
#ADHD[话题]#  #adhd症状[话题]# #ADHD发育史[话题]#  #adhd成人多动症[话题]# #拖延症[话题]# #自我提升[话题]# #沉迷手机[话题]# #宝宝辅食[话题]# #成人adhd的自救[话题]# #其实所有病都是玩手机玩的[话题]#",1730261642000,1730304897000,2024-10-30 12:14:02,2024-10-31 00:14:57,648c03d4000000002a036667,momo,3140,1138,471,318,,"ADHD,adhd症状,ADHD发育史,adhd成人多动症,拖延症,自我提升,沉迷手机,宝宝辅食,成人adhd的自救,其实所有病都是玩手机玩的",2024-12-03,https://www.xiaohongshu.com/explore/6721b28a000000001a01e65f?xsec_token=ABXgYS76secu5a8ih34J1ICSZb337CRBsnGYrphpNronw=&xsec_source=pc_search
手机上瘾,6603e5ad00000000120228ac,normal,初二孩子厌学沉迷手机，家长切勿瞎添乱!!!,"[失望R]回想起和我家智14岁的时候，那也是各种斗智斗勇，啼笑皆非[笑哭R]
[微笑R]好在经历了厌学期，走了不少弯路最终总结出一套针对性方法，老大现在成熟稳重不少，学习上的事也不用我再瞎操心了。
[赞R]如果你的孩子也是卡在这个阶段，可以给我私[哇R]1我帮您拉孩子一把，之前总结的教育经验[蹲后续H]资料也可以发给大家。
#家庭教育[话题]##智慧父母[话题]##孩子沉迷手机[话题]##厌学叛逆[话题]#",1711539067000,1711531574000,2024-03-27 19:31:07,2024-03-27 17:26:14,64657c1a000000002901222d,厌学大讲堂(摆渡缘教育),20,11,39,8,,"家庭教育,智慧父母,孩子沉迷手机,厌学叛逆",2024-11-17,https://www.xiaohongshu.com/explore/6603e5ad00000000120228ac?xsec_token=AB_5sIzEL8nCmhkU5J8ZgL3BLdPq7ccW3CWcMdeGwzGf8=&xsec_source=pc_search
沉迷手机,633a69a9000000001d019c48,video,焦虑/内耗/专注差，不怪你，是时代的锅,"这里对“信息”的定义是比较学术的。
如果你看完不知道从何开始，推荐先把一些App的推送机制关掉。
@视频薯 @小红书视频号 @心情薯 @生活薯
#冥想[话题]# #正念冥想[话题]# #内耗[话题]# #焦虑[话题]# #提升专注力[话题]# #宝宝专注力[话题]# #猜火车[话题]# #信息过载[话题]#",1664772521000,1664772522000,2022-10-03 12:48:41,2022-10-03 12:48:42,5fab471b000000000100b2d1,李冉在冥想,6.4万,2.6万,1627,1.1万,,"冥想,正念冥想,内耗,焦虑,提升专注力,宝宝专注力,猜火车,信息过载",2024-11-21,https://www.xiaohongshu.com/explore/633a69a9000000001d019c48?xsec_token=ABZXqebrFegCf4p15ltqOH4FSmDECHOlSBnYFqBQXSrHU=&xsec_source=pc_search
手机上瘾,658504d300000000060219a7,normal,📵再玩手机我是猪！2⃣步戒掉手机瘾,"🤳早晨醒来眼一睁，第一件事就是找手机。
无论何时何地，总要刷刷手机，公交地铁上，下班回到家，睡觉前，看搞笑段子，看娱乐资讯，看电影片段，刷的停不下来……
很多同学，明明心里想工作学习，但看着旁边的手机，总是会不由自主地想拿起它。一旦手机离开了身边，觉得人都要没了，很慌张。
‼️这完全是手机上瘾的状态。
•
那我们为什么会对手机上瘾呢？
一句话：因为人性有弱点，大脑喜欢即时的快乐和满足，喜欢趋易避难，手机利用了人性。
.
🥀看看手机玩出了哪些后果？焦虑、抑郁，注意力难以集中，虚度时间，睡眠变差，情绪变糟，智商变低等，好可怕！
🤳我们要怎样才能戒掉手机瘾呢？
.
我用了很简单的2步❗️
第1⃣步，设置图2这样一张手机锁屏壁纸。“动我有事吗？”是不是看着很幼稚？但真的简单方便有效哦。
.
📖想象一下你正在工作或学习，不知怎么的你就拿起了旁边的手机，你那足够智能的手机激活了亮屏功能，突然这张锁屏出现了，醒目的白底大黑字冲你灵魂发问：动我有事吗❓
于是你开始在心里回答它，我没事，就是想看看有没有消息。好，那放下手机。或者，我没事，就是想刷刷搞笑段子，好，那也放下手机。
.
👏看，你在失控玩手机的行为开始前被强行打住了。这一短暂的发问，让你暂停下来思考，并给了做出正确选择的缓冲时间和机会，把你拦截在了解锁手机的第一步！
.
那有同学要问了，那我真有正事打开手机了，办完正事后又玩起手机了怎么办？这就需要
第2⃣步了。有人教我们卸载所有娱乐软件，一了百了。天知道，这一步太难。那不卸载怎么办呢？
👉打开手机设置，找到【健康使用手机】。启用【屏幕时间管理】。在应用限额里，找到那些浪费你大量时间的应用，分别设置限时使用时间。这样在你又玩的时候，手机会帮你🈲。
再设置一个【屏幕停用时间】，晚上10或10点半开始直接不能使用手机。早睡吧同学，把觉睡好了，啥都有了！
这就是我说的2步，一是设置锁屏壁纸，二是手机健康使用设置。
.
❤️当然，想玩手机，本质上还是因为没有真正热爱和想做的事情。如果能找到，就能自然把精力从手机转移出来了。当你为这件事情不停奋斗并得到了想要的奖励，哪还想无效的刷手机！
希望大家早日戒掉手机瘾，做手机的主人，而不是手机的奴隶！
📵
#戒掉手机瘾[话题]# #手机上瘾[话题]#  @小红书成长助手 #成长[话题]# #学习[话题]# #自律[话题]# #人生建议[话题]# #更好的自己[话题]# #",1703216339000,1703216339000,2023-12-22 11:38:59,2023-12-22 11:38:59,5e5687020000000001006c14,瘦子名圆,15,3,2,1,,"戒掉手机瘾,手机上瘾,成长,学习,自律,人生建议,更好的自己",2024-11-17,https://www.xiaohongshu.com/explore/658504d300000000060219a7?xsec_token=ABNy8-Bi1FOiaoGZ7Kj5fTT82NC6Y50gFvISQ-zO3xGxY=&xsec_source=pc_search
手机上瘾,659b946e0000000012005114,normal,手机！放过我吧！找搭子戒手机,"不想上班的周一，起床睁眼看到杂乱的房间，连下脚的地都没有。我为什么收拾了两周，还没收拾完。我都在干嘛！ 直到看到上周时间周报才发现。我是中了手机的DU。
为什么会这样，之前我玩王者荣耀，直到有一刻，我点击匹配后，感觉下一把会非常累，有点厌倦。然后果断删除了游戏。两年都没有下载回来。
之前的抖音，开始能每天刷到半夜3、4点，早上7点再爬起来去上班。直到有一刻，所有的视频都差不多的内容，然后果断删除。
没想到现在又有新的app来吃掉我的时间。让我继续做一个废人。
这次我不能被动等厌恶这些app，我要主动解决。
——发现说几步轻松戒手机瘾的，都是骗子——
#想记录下此刻[话题]# #戒掉手机瘾[话题]# #自我成长[话题]##手机依赖症[话题]##努力成为更好的自己[话题]#",1704694894000,1704694895000,2024-01-08 14:21:34,2024-01-08 14:21:35,5b11d44211be104460a84c2a,Gordon_亮,4,0,3,1,,"想记录下此刻,戒掉手机瘾,自我成长,手机依赖症,努力成为更好的自己",2024-11-17,https://www.xiaohongshu.com/explore/659b946e0000000012005114?xsec_token=AB2ITIxpgV5GQ-_ZcXmNDpa8DgMSa0E-0DIDdths7Vyh8=&xsec_source=pc_search
断网,66693b22000000000d00fd82,normal,公司断网怎么办？,"老板对销售说：“我除了看结果，还要看过程，要是你们付出了很多，我都是看在眼里的，回报会迟到，但一定会到。”怎么说呢？至少还有个饼吧。
但对于这些需要网络办公的为公司创造最基本的商品的员工就不一样了，节假日加班忙不过来问他怎么办？他说：“我只要结果，你怎么管理就是你的事了。”#职场生存有感[话题]#",1718172450000,1718172451000,2024-06-12 14:07:30,2024-06-12 14:07:31,64cb5479000000000b00b4bd,捞月不如摸鱼,8,1,7,2,,职场生存有感,2024-11-22,https://www.xiaohongshu.com/explore/66693b22000000000d00fd82?xsec_token=ABPEMUBmyhluD45_lD5T7vhJ4sntYO1OnBhtrzndSqwhw=&xsec_source=pc_search
手机依赖症,6543b8520000000023039416,normal,6:00起科研，我发现很多硕博人丧失了专注力,"大家晚上好啊，我依然是小辣，今天还是6：00起，戒掉手机，高效科研的一天。
——
我突然发现很多人读研后，或者读博后就丧失了本科那种专注力，努力也是够的，但就是没法专注，谁又不是呢？谁让手机那么好玩，视频那么好看呢！
那就戒掉手机啊，放到另一个卧室，在宿舍的话放到卫生间，坚持1个月后就基本成功了。
——
我的今日作息：
6：00 起床
6：00-6：15 洗漱、喝水
6：15-6：45 磨磨蹭蹭做瑜伽
6：45-8：00 精读文献
8：00-9：00 写作
9：00-9：45 嘴馋 门口吃牛肉面
9：45-11：30 写作
11：30-12：00 整理参考文献
12：00-12：40 吃午饭
12：40-13：15 玩手机 回消息
13：15-15：15 午觉
15：15-17：30 泛读文献+写作
17：30-18：30 吃晚饭
18：30-19：30 散步消食
19：30-21：50 泛读+写作
21：50-22：20 看手机
——
一天就这么结束啦，在这条笔记里跟大家说晚安，早点休息不要熬夜，明天才有精神啊。#论文[话题]# #博士生日常[话题]# #在读博士生[话题]# #专注力[话题]# #提升专注力[话题]# #研究生生活[话题]# #戒掉手机瘾[话题]# #远离手机[话题]# #早起[话题]# #开始自律[话题]# #科研[话题]#",1698936914000,1698937123000,2023-11-02 22:55:14,2023-11-02 22:58:43,5c35acac0000000007005c04,正在读博的学术小辣鸡,381,253,111,19,,"论文,博士生日常,在读博士生,专注力,提升专注力,研究生生活,戒掉手机瘾,远离手机,早起,开始自律,科研",2024-11-20,https://www.xiaohongshu.com/explore/6543b8520000000023039416?xsec_token=ABYjGARYNtLT0bt275B5_MPG23ramVAForXsx62Zq9Htw=&xsec_source=pc_search
手机依赖症,671671ce0000000024017f1e,normal,这种标准作业不抄全去抄苹果真的搞不懂,"今年新机几乎清一色全部直角中框，割手的要死精致度又做不到苹果的水平，好看、好用一点没沾到，像P70U这种圆润弧形中框＋圆润背板又精致手感又好，什么x200、findx8、小米15全部直接边框，手感灾难是真的[捂脸R]
#华为[话题]# #华为pura70ultra[话题]# #手机分享[话题]# #iPhone[话题]# #华为pura70手机[话题]# #直角边框[话题]# #手机[话题]#",1729524174000,1729524175000,2024-10-21 23:22:54,2024-10-21 23:22:55,5e8802e10000000001003d9b,神奇kk,663,48,428,32,海南,"华为,华为pura70ultra,手机分享,iPhone,华为pura70手机,直角边框,手机",2024-11-20,https://www.xiaohongshu.com/explore/671671ce0000000024017f1e?xsec_token=ABqheNYLbCkAiIr-2gZrI2ehnMHT0sjgVdZAMo72qFZZQ=&xsec_source=pc_search
断网,662f522d000000001e01fb6c,normal,联想Thinkbook2024 14+老断网,"我买了还没两个月，这个网络坏了两次
动不动就没有wifi标志，工程师指导一点都没用
去了线下检修，好了一次，过了一周又坏了
真的服了#thinkbook14[话题]# #联想[话题]#",1714377261000,1714377262000,2024-04-29 15:54:21,2024-04-29 15:54:22,5a2949134eacab6a820c2067,搞点咖啡喝喝,29,22,18,10,,"thinkbook14,联想",2024-11-22,https://www.xiaohongshu.com/explore/662f522d000000001e01fb6c?xsec_token=ABD0xIozq0qWa56UqX1ad--mF938im_d1SCEKXmLXashQ=&xsec_source=pc_search
屏幕时间,67259902000000001a01e640,normal,啊？这又是弄啥啊,"不是 手机你大晚上的背着我偷偷玩什么呢[黑薯问号R]
#iPhone[话题]# #屏幕闲置使用时间[话题]#",1730517250000,1730517251000,2024-11-02 11:14:10,2024-11-02 11:14:11,637c32950000000023025710,Eiei,0,0,4,0,山东,"iPhone,屏幕闲置使用时间",2024-11-25,https://www.xiaohongshu.com/explore/67259902000000001a01e640?xsec_token=AB-cfbjYBtntS7TTr1EifqvtfGfIBSgp1_LylPu7qzUHA=&xsec_source=pc_search
手机依赖症,65a44331000000001d0352ca,normal,外刊精读12｜睡前手机依赖症这样克服！,"📖词汇整理：
perk  /pɜːrk/  n.额外收入；好处
hoarding  /ˈhɔːrdɪŋ/  n.广告牌
possession  /pəˈzeʃn/  n.个人财产
handy  /ˈhændi/  adj.有用的，方便的
soundtrack  /ˈsaʊndtræk/  n.电影配音；声带
dictator  /ˈdɪkteɪtər/  n.独裁者；专横的人
dopamine  /ˈdoʊpəmiːn/  n.多巴胺
notification  /ˌnoʊtɪfɪˈkeɪʃn/  n.通知；通告
intrinsic  /ɪnˈtrɪnzɪk/  adj.固有的；内在的
grip  /ɡrɪp/  n.掌握；控制
dire  /ˈdaɪər/  adj.极其严重的；极可怕的
spectre  /ˈspektər/  n.幽灵
📚短语+习语：
at the drop of a hat   毫不犹豫；立刻
physical selves   物质化自我
play down   淡化
lurking around   潜伏在周围
doom and gloom   厄运与阴霾
✏️观点提炼：
Always remember, you are the one who decides how to live your life, not your phone.
永远记住，你是决定如何生活的人，而不是你的手机。
Our phone has become an intrinsic part of the way in which we experience the world around us—a kind of extension of our physical selves.
我们的手机已经成为我们体验周围世界的一种固有方式——一种物质化自我的延伸。
#手机依赖症[话题]# #睡前[话题]# #焦虑[话题]# #外刊精读[话题]# #英语[话题]# #英语阅读打卡[话题]#",1705263921000,1705288434000,2024-01-15 04:25:21,2024-01-15 11:13:54,5e4958bf00000000010050c3,玻璃圆子,20,25,0,5,,"手机依赖症,睡前,焦虑,外刊精读,英语,英语阅读打卡",2024-11-20,https://www.xiaohongshu.com/explore/65a44331000000001d0352ca?xsec_token=ABx85rWJiVolmLZsBjbx_Hc_cM2Os_igv8LIuhSDNlAYM=&xsec_source=pc_search
